NUM	?
?	?
!	?
# ὑπάρχειν	6033
# ἀδύνατον	6030
# γίνεσθαι	6018
# λόγῳ	6010
# ἀναγκαῖον	5954
# λόγος	5947
τινες	5934
# δυνάμει	5933
# γενέσθαι	5929
ὢν	5886
ἧς	5878
ἢν	5871
# ἔφη	5860
# φύσει	5817
πάντων	5805
οὗτοι	5773
# ἐκεῖ	5766
ἑαυτὸν	5739
μεταξὺ	5731
εἴπερ	5715
# ὑπάρχει	5682
πολλῶν	5669
ὑμῖν	5608
Ὁ	5571
ἔχοντα	5521
# ἄνευ	5468
# πνεῦμα	5466
# ὕστερον	5456
πολλάκις	5428
# φησίν	5414
# Χριστοῦ	5407
ἄλλοις	5402
# πλὴν	5400
# ἀγαθὸν	5375
# λόγου	5365
# ἄπειρον	5362
# δύναμιν	5342
εἰσι	5342
τινὶ	5321
# χωρὶς	5294
# πλῆθος	5238
πᾶσαν	5235
# θεὸν	5206
# ἴδιον	5176
κ	5167
# ἑνὸς	5161
πάντως	5159
# ἧττον	5154
# ὁμοίως	5145
# ἔξω	5128
# εἰπὼν	5124
# κάτω	5123
# ἴσον	5082
# δύναται	5072
ἕν	5042
# ὕδατος	5039
ἐκεῖνο	5020
ταύτης	4990
Τὸ	4970
# ψυχὴν	4967
ι	4964
ἀφ	4963
τοῖϲ	4940
μέν	4933
# λοιπὸν	4906
# βασιλεὺς	4892
ἔχον	4835
# ἀνθρώπων	4834
# φησί	4833
# λέγεται	4821
ο	4814
# δυνατὸν	4812
# χρόνον	4810
αὐτὴ	4807
εἰσὶ	4789
Εἰ	4766
# ἀνάγκης	4710
# εὐθὺς	4702
# ἐφεξῆς	4691
τόπον	4686
πᾶσα	4684
# λέγειν	4679
καί	4664
αὐτοὶ	4660
πᾶσι	4639
τινὸς	4626
οὐσίας	4605
# φύσεως	4601
οὐχὶ	4557
εὖ	4529
τούτοις	4522
μάλιστα	4485
ἔστω	4484
# διότι	4479
# κινήσεως	4476
εἶπε	4469
ὑμᾶς	4463
ἴσως	4461
ἐστίν	4457
# σημεῖον	4447
ἑαυτῷ	4441
πρός	4439
νοῦν	4438
τοσοῦτον	4419
Ὅτι	4408
τό	4383
τοῦτ	4383
πρότερον	4380
# χρόνῳ	4379
# κίνησις	4372
# αἰτίαν	4354
εἰσὶν	4346
ἤ	4337
# ἔργον	4332
μέχρι	4319
ἕνεκα	4319
οὐσίαν	4318
ἣ	4296
# δηλοῖ	4296
εἴδη	4286
# θεῶν	4275
οὖσα	4274
τότε	4270
# ἔξωθεν	4255
ὄν	4240
ταὐτὸν	4225
που	4203
πᾶσιν	4193
# ὕλης	4192
οὓς	4188
# κίνησιν	4187
λέγω	4176
νοῦς	4172
πρὸϲ	4170
μή	4155
Τὰ	4154
ἦσαν	4149
οἳ	4142
τρεῖς	4128
τινὲς	4128
ἄλλου	4116
πάντες	4112
πᾶς	4110
# αὖθις	4106
# τέλος	4093
# σχῆμα	4091
# φῶς	4085
τοι	4080
ἐκείνων	4054
ἕνα	4049
οὔσης	4033
πλέον	4027
# κινεῖσθαι	4019
ἔχουσι	4018
μίαν	4009
φύσιν	4006
# ὅμως	3993
# ψυχὴ	3988
# λαβεῖν	3984
οὐκέτι	3974
# θεῷ	3972
# ἔμπροσθεν	3962
# φαίνεται	3952
αὐτὰς	3946
# Θεὸς	3939
ἐμοῦ	3928
φύσις	3911
ἐκείνου	3905
# δυνάμεως	3891
ταύτην	3879
# ἀνθρώπου	3863
# ἀληθὲς	3857
πρὶν	3831
μικρὸν	3829
μέσον	3825
# μέρος	3822
οὐδεὶς	3814
ὑφ	3806
ταύτῃ	3803
τουτέστι	3803
μέντοι	3793
ἐκεῖνος	3781
# πατρὸς	3779
# ἐνδέχεται	3775
καθάπερ	3770
τούτῳ	3753
ἔπειτα	3748
# ἀρχὴ	3746
του	3742
# αἷμα	3728
# ὕλη	3694
τοὺϲ	3691
καίτοι	3688
# ἀκριβῶς	3680
ἔν	3669
θ	3652
# κύριος	3649
# ἄμφω	3640
οὔ	3637
ἔδει	3627
ἅπαντα	3616
πως	3613
ἑαυτῶν	3609
πολλοὶ	3602
# κινεῖται	3594
καί	3581
ἐπʼ	3581
κοινὸν	3568
ἔνθα	3566
εἷς	3560
# tlg0057	counts
αὖ	694
ἡμέραν	692
τά	686
ταῦτ	677
διά	521
τινι	506
τήν	490
νυνὶ	471
ἐπί	468
εἶναί	465
δή	453
τοιοῦτος	452
τούτους	420
τινας	404
ἵν	404
ἐάν	287
ἔκ	278
μῦν	271
τήνδε	271
ἑνὶ	256
αἵ	231
Ἐν	223
αὐτά	206
ἓξ	176
πάνθ	???
τισὶ	171
ἤν	135
ἔαρ	128
μιᾷ	127
Οἱ	125
ᾧδε	125
ἶνας	125
καθὰ	125
Οὐ	120
αὐτός	120
πάνυ	119
ὦν	114
εἰσίν	112
πώς	103
ἐϲτὶ	102
τινές	101
