εἰδὼς	1399
λεγομένων	1398
τουτέστι	1398
φωνὴ	1396
βίου	1394
αὐτίκα	1392
ἐκείνης	1391
πάθος	1386
τον	1384
κέντρον	1384
αἰῶνος	1382
μαθεῖν	1382
ου	1382
ὅρον	1381
πυρὶ	1381
τοιαύτης	1374
ῥᾳδίως	1371
χρῆται	1371
ἐπιστήμης	1369
ὅν	1368
εἷναι	1366
ταὐτόν	1365
ἡδονῆς	1364
καίτοι	1363
δἰ	1362
μικρὰ	1361
κινεῖν	1361
ἑκάστου	1361
ὑπʼ	1361
μυῶν	1360
θάτερον	1358
ἄλλαι	1357
ὀφθαλμῶν	1356
ἔνθεν	1356
ἐναντίον	1356
Ὅμηρος	1355
ἀμφὶ	1355
Ἔστι	1354
ὑγροῦ	1352
δευτέρῳ	1352
βέλτιον	1351
ὥϲπερ	1351
ὀνόματι	1348
καιροῦ	1347
ἅπαντας	1347
ὅρος	1346
διαφορὰ	1344
γινομένων	1342
Ἀρίσταρχος	1341
φαμὲν	1339
ἅγιον	1338
δοῦναι	1337
παθεῖν	1336
εὐθέως	1334
ὕψος	1333
μόνου	1333
ἁμαρτίας	1333
πραγμάτων	1330
ἔλαιον	1329
βασιλέα	1326
ταῖϲ	1326
χειρῶν	1325
κύριος	1324
ὅρα	1324
πλεῖστα	1321
δίκην	1320
πρόσωπον	1320
ἦλθεν	1320
καρπὸν	1318
νεκρῶν	1316
⁰	1314
τόδε	1312
λέξιν	1310
ἔλαβεν	1306
αἰῶνα	1304
προφητῶν	1302
λαμβάνειν	1301
πολὺν	1301
λέγουσιν	1300
σωμάτων	1299
ὁρῶν	1298
παῖδας	1297
γνῶσις	1297
Ἐπειδὴ	1296
καρδίαν	1293
εν	1293
παραχρῆμα	1292
ἐκείνην	1292
βουλόμενος	1292
Ἱπποκράτης	1292
οὐσίας	1291
ἴδια	1289
δόξα	1288
γέγραπται	1287
εἶθ	1286
Ἀβραὰμ	1286
εὔλογον	1285
θάνατον	1284
δυνατόν	1283
Ἀλέξανδρος	1281
δόξαν	1280
χειρὶ	1280
πόλεις	1275
εἶτ	1274
ὁρῶμεν	1274
ἀριθμῶν	1272
κακόν	1271
γο	1271
πρώτως	1270
αἰ	1270
ἅπαντες	1269
πατρὶ	1269
τοὔνομα	1267
ἡδονὴν	1267
πέντε	1265
φυσικῶν	1263
μετʼ	1263
κινήσει	1262
τόν	1262
Λ	1261
ἀρτηρίας	1260
μηκέτι	1260
σώματι	1259
εἰρημένα	1258
ἕξις	1257
Ἀριϲτοφάνηϲ	1257
παῖδα	1255
φασὶν	1254
ἀρχαὶ	1254
φύλλα	1254
οὐσίαν	1253
ἀλλήλους	1252
ἅ	1251
ἔθνος	1248
ἔχω	1246
ἀρετὴ	1242
τόπῳ	1242
ἴνα	1240
καιρὸς	1239
παντί	1237
λεγόμενα	1236
καἰ	1235
ὄψεως	1235
ἑτέρα	1234
γέγονε	1232
οἶδε	1231
πάθους	1230
ὅλη	1229
ἁπλῶν	1228
εἰρημένον	1228
δυνάμεων	1227
σὰρξ	1227
γενόμενος	1226
ἑτέρῳ	1226
λίαν	1226
πόθεν	1225
αὑτῷ	1224
φωτὸς	1223
λογικὸν	1217
Ἐπὶ	1216
ὀνόματος	1216
ἔδωκεν	1215
σώματα	1215
τέχνης	1213
οἰκείαν	1212
λόγοι	1211
χρόνου	1211
ταὐτὰ	1211
οἷόν	1210
καλεῖν	1208
γνῶναι	1206
μόνην	1206
ἄπειρα	1205
ʼ	1204
φωνῇ	1204
κέντρου	1203
ὀνόματα	1201
οὐρανῷ	1200
εἰρῆσθαι	1200
κύκλῳ	1199
Ἰακὼβ	1198
πατέρα	1196
ἑτέρου	1196
ιδ	1196
ἀλλήλοις	1195
οἴκου	1193
ἄγαν	1193
φημὶ	1193
σφόδρα	1192
ὁτιοῦν	1191
ψευδῆ	1191
τοὐναντίον	1190
ψυχή	1189
τρόπος	1189
θεός	1189
ἔρχεται	1189
χρείαν	1187
ἰδὼν	1187
ἀνάλογον	1186
αὑτὸν	1186
προσήκει	1186
παῖδες	1185
μέλαν	1185
πλησίον	1184
ὥραν	1184
συνεχὲς	1183
δύνασθαι	1183
ὅσαι	1183
οὐσίᾳ	1181
ἰατρῶν	1181
ὀφθαλμοὺς	1181
ἐκκλησίας	1181
ποιοῦσιν	1179
οὖ	1178
γαστρὸς	1178
Τί	1176
θανάτου	1174
τιμῆς	1174
καλῶν	1174
εἴσω	1174
ὀνομάτων	1174
προκείμενον	1173
χεῖρον	1172
πρόσωπον	1172
μείζονος	1171
ἄκρον	1170
γίγνεται	1170
ποιοῦσι	1167
πόλεμον	1167
οἶς	1167
μείζονα	1165
τάδε	1165
ἔχοντας	1165
τἄλλα	1164
ἐπί	1163
πρώτης	1162
δυνάμεως	1162
αἰτίων	1162
κοινῶς	1161
τοσαῦτα	1160
κοινὰ	1160
ἰδίᾳ	1160
ποιητὴς	1159
διαφορᾶς	1159
ὅσῳ	1157
ἡνίκα	1157
δήπου	1157
θεοὶ	1156
κακοῦ	1154
ταὐτὸ	1153
τήν	1153
γινόμενα	1152
γενῶν	1152
Ἰσραήλ	1152
εἴρηκεν	1151
δείκνυται	1151
ὕλῃ	1150
Πνεῦμα	1149
ἐποίησεν	1148
συλλογισμὸς	1146
ἀριθμοῦ	1145
ἀκούειν	1145
ὀφθαλμοῖς	1144
ψυχὰς	1144
τα	1143
δέκα	1142
αὑτὰ	1141
πλείονα	1140
λέγοι	1139
λόγοις	1137
βίου	1137
μήτ	1136
πόλις	1135
πο	1135
λαὸν	1133
μένει	1133
πόλει	1133
χώραν	1133
ἐνεργεῖν	1133
κατά	1132
ἥκιστα	1132
τέχνην	1131
ὄπισθεν	1130
τόπος	1129
μόνος	1128
τάχα	1128
λεγόμενον	1128
πόλει	1127
φέρεται	1127
θεόν	1126
ἔχουσαν	1125
ἵππος	1125
ἄριστον	1124
ἄρτι	1124
ἀνθρώπους	1124
εἶδον	1123
ἐναντία	1123
διάνοιαν	1123
ἐροῦμεν	1122
ἅπασιν	1122
σπέρματος	1122
εἰκότως	1118
διάστημα	1118
εὐθείας	1118
ἀφʼ	1118
χρήσιμον	1116
ἀληθὴς	1114
πάντῃ	1112
χρόνος	1111
ἑαυτὸ	1111
ψυχροῦ	1110
βασιλείαν	1110
εἶναί	1109
οὐσιῶν	1108
χρεία	1108
ἔννοιαν	1105
ᾱ	1104
ὄψις	1103
ὑπό	1102
Πνεύματος	1100
ἐνδέχεται	1098
ἔργοις	1097
ἀγαθόν	1097
ἀνάγκης	1097
βούλεται	1096
οὕτε	1096
ἐπάγει	1095
δραχμὰς	1094
λέγοντος	1094
ἔτει	1090
κοινοῦ	1089
ζητεῖ	1089
ἐκείνους	1089
ἰδίαν	1088
ἆρα	1088
διαίρεσιν	1088
ὀλίγα	1087
μακρὰν	1086
τοιαύτην	1086
μητρὸς	1086
οὐδέποτε	1083
λέγονται	1083
ξ	1082
λαὸς	1081
γένοιτο	1080
ἕτεροι	1080
πότερον	1080
ἐκεῖσε	1079
σπέρμα	1079
γίγνεσθαι	1078
τοιοῦτοι	1076
ἡμέρᾳ	1076
χώρας	1075
καλοῦσιν	1075
μόνης	1074
κόσμῳ	1073
μεταβολῆς	1071
χρῶνται	1071
ὄψει	1071
ἡδονὴ	1071
φησί	1071
μήποτε	1070
δύναμις	1069
κωλύει	1069
θῆλυ	1068
ἀληθείας	1068
